ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL.1,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL_BAD=0
31382,0,0,0,0,0,0,1,3,1,3,4,0,PE,ITAQUITINGA,ZONA RURAL,1,3,3,4,0,0,3640,622,0,1,1,0,0,3,3,3,0,1,3,3,3,0,2,2,5,3,3,3,1,1,0,1,0,0,36,4,3,1
8288,0,0,0,0,1,1,0,3,3,3,3,1,GO,VALPARAISO I,ETAPA C,1,5,3,3,1,1,1538,559,1,1,1,0,1,3,2,2,0,0,3,4,4,1,3,3,3,4,3,3,0,1,0,0,0,0,43,2,3,1
42606,0,0,2,0,1,1,1,5,3,3,3,1,MG,CARMO DA MATA,CENTRO,0,3,4,4,0,1,2726,557,1,0,0,1,0,3,2,2,0,0,3,3,3,1,2,3,3,3,3,3,0,0,1,1,0,0,48,4,2,0
12026,2,1,0,1,0,1,1,3,4,3,3,1,PE,IPOJUCA,CENTRO,1,3,3,3,1,0,402,540,1,1,0,1,0,3,5,3,0,1,3,2,3,0,3,3,3,2,3,3,1,1,1,0,1,0,41,3,4,1
39887,0,0,0,0,0,0,0,3,2,3,3,1,CE,maracanau,pajucara,0,2,3,3,1,1,4320,259,0,1,0,1,0,3,2,3,0,0,3,4,3,0,1,4,3,3,3,3,1,0,1,1,1,1,39,5,4,1
40998,1,0,1,0,0,0,1,3,3,2,3,1,SP,Sao Paulo,Jardim Felicidade (Zona Norte),1,3,3,5,0,1,3215,420,0,0,1,0,0,2,3,3,0,0,5,3,3,0,3,4,4,4,3,3,0,1,0,0,1,0,49,3,3,0
3345,0,0,1,0,1,1,0,3,3,3,3,0,CE,FORTALEZA,JOSE WALTER,1,3,5,3,1,1,2744,556,1,0,0,1,1,3,4,4,0,1,3,3,3,1,3,2,4,3,3,3,0,0,0,0,0,0,38,1,3,0
38429,0,0,0,0,0,0,1,3,3,3,3,0,BA,ITAUNA,N FERRADAS,1,3,2,4,1,1,3333,438,0,1,1,1,1,3,2,4,1,1,3,3,3,0,3,3,3,4,2,2,1,1,0,0,0,1,37,3,2,1
11995,0,1,0,0,0,0,0,3,3,1,3,1,RJ,rio de janeiro,sampaio,0,4,3,2,1,0,3144,596,0,0,1,1,0,3,3,3,0,0,3,4,4,0,3,5,1,4,3,1,1,0,1,1,1,0,25,3,2,1
27001,2,0,0,0,0,1,1,3,2,3,3,1,PA,TUCURUI,BEIRA RIO,1,3,3,4,1,0,1370,448,0,1,1,1,1,3,3,2,0,1,3,3,3,1,3,3,3,3,3,3,1,0,1,0,0,0,33,3,3,1
48905,0,0,0,1,1,1,1,3,3,3,1,1,AL,MACEIO,TABULEIRO,1,4,3,3,0,1,2154,582,0,0,1,1,0,3,3,3,0,1,3,3,3,0,2,3,3,3,4,3,0,1,1,0,0,0,39,3,3,0
26083,0,1,0,0,0,0,0,4,5,3,3,1,RS,Pelotas,PESTANO,0,3,3,3,0,1,988,436,1,0,0,1,0,2,3,3,0,1,3,4,2,1,4,3,3,4,3,3,0,0,1,0,1,0,34,3,2,0
3001,0,0,0,0,0,1,1,3,3,3,3,0,GO,aguas Lindas de Goias,JARDIM BARRAGEM II,0,3,3,4,1,0,2854,620,1,1,0,1,1,5,3,3,1,0,4,1,3,1,3,4,3,3,2,3,1,1,1,0,1,1,25,3,3,1
27639,0,0,0,0,0,1,0,3,3,3,3,0,PR,FAZENDA RIO GRANDE,SANTA TEREZINHA,0,2,2,4,0,0,3297,647,0,1,1,0,1,3,4,4,0,0,4,4,3,0,3,3,3,3,5,3,0,1,1,0,0,0,30,3,3,1
16337,0,2,0,0,1,0,1,3,3,3,3,0,PE,Jaboatao dos Guararapes,Barra de Jangada,1,3,3,3,1,1,4744,512,1,0,0,0,0,2,3,2,0,1,3,3,2,0,3,3,3,3,3,4,1,0,0,0,1,0,44,4,3,1
49575,2,0,0,0,1,0,0,3,2,3,3,0,MG,GUARANI,BELA VISTA,1,3,4,3,0,1,1495,564,1,1,1,1,0,3,3,3,0,1,1,3,3,0,4,3,3,4,2,2,1,1,1,1,0,1,43,3,3,1
41812,0,0,0,0,0,1,1,3,3,3,4,1,MT,TANGARA DA SERRA,VILA ESMERALDA,1,3,1,3,0,0,2614,446,0,1,0,0,0,3,1,3,0,0,2,3,3,0,3,3,3,2,2,4,1,0,0,1,1,0,43,3,2,1
26339,1,0,0,0,0,0,0,4,4,3,3,0,MT,FELIZ NATAL,CENTRO,0,4,3,1,1,1,3478,423,0,0,0,1,1,3,2,4,0,1,3,3,2,1,3,4,3,3,3,3,0,1,0,0,1,0,27,3,5,1
2528,0,0,0,0,1,1,0,3,3,3,3,0,SP,OSASCO,JARDIM VELOSO,1,1,3,4,0,1,3371,523,0,1,0,1,0,3,3,3,0,0,3,3,4,0,3,4,3,3,4,4,1,0,1,0,0,1,34,3,2,1
11030,0,0,0,0,0,1,0,3,3,3,3,1,MA,TRIZIDELA DO VALE,JERUZALEM,1,3,3,3,1,0,1638,618,1,1,1,1,1,3,3,3,0,0,3,3,3,0,3,3,4,4,4,3,1,1,1,0,1,1,41,3,3,1
8013,0,0,1,0,1,1,0,3,5,3,3,1,GO,GOIANIA,JD GUANABARAII,1,3,5,2,1,0,2550,587,1,1,1,1,1,3,3,2,1,1,3,5,3,1,3,3,3,3,1,3,1,0,1,0,1,0,25,3,3,1
44293,0,0,1,0,0,1,1,3,3,3,3,1,CE,Fortaleza,Bonsucesso,0,3,3,3,1,0,4608,330,1,1,1,0,1,3,2,3,0,1,3,2,3,0,4,3,3,3,3,3,1,1,0,0,1,0,37,2,3,1
48780,1,0,2,0,0,1,1,3,3,3,3,0,RJ,Belford Roxo,Parque Sao Bernardo,1,3,1,3,0,0,4547,555,1,0,0,1,1,3,3,2,0,1,2,3,3,0,4,3,4,2,3,3,0,0,1,1,0,1,35,3,3,1
47644,0,1,1,0,0,0,0,3,3,3,3,0,AM,MANAUS,SAO JOSE OPERARIO,0,3,2,2,1,0,4233,482,0,0,0,0,0,3,4,3,0,0,3,2,5,1,3,3,3,3,4,3,0,0,0,0,1,1,29,3,3,0
44357,0,0,0,1,0,1,0,3,2,3,4,1,GO,ITUMBIARA,SANTA INES,0,3,1,3,0,0,3542,542,0,1,0,0,1,3,3,3,0,0,3,2,4,0,4,2,3,3,3,3,0,1,0,1,0,0,25,5,3,0
30419,0,0,1,0,0,1,0,3,3,3,2,1,PB,MAMANGUAPE,CENTRO,1,3,3,4,1,1,3029,374,0,1,1,1,1,3,3,3,0,0,3,3,2,0,4,3,3,3,3,4,0,0,1,0,0,0,25,3,3,1
37163,0,0,0,0,1,1,0,3,2,2,3,0,PR,Lapa,Centro,0,3,3,3,1,1,3787,505,1,0,1,1,1,2,3,3,0,1,3,3,4,0,3,5,3,3,3,3,0,1,1,0,0,1,41,2,2,1
41221,0,0,0,0,1,1,0,3,3,3,3,0,GO,CALDAS NOVAS,BANDEIRANTES,0,3,3,3,1,0,2184,455,1,1,0,1,1,3,4,3,0,0,2,4,4,1,4,3,4,3,3,3,0,0,1,1,1,1,34,3,3,0
20569,1,0,0,0,1,1,0,4,2,3,3,0,BA,SAO GONCALO DOS CAMPOS,MAGALHAES,0,4,4,3,1,1,3643,487,0,0,1,1,1,3,3,4,0,0,2,3,3,0,3,3,4,1,5,5,0,1,1,0,1,1,28,3,3,0
39890,1,0,0,0,1,0,0,1,3,3,3,1,MG,SANTANA DO PARAISO,CENTRO,1,3,4,3,0,1,2713,496,0,1,1,1,0,5,5,4,0,0,3,3,3,0,3,2,2,3,3,3,1,1,1,0,0,1,32,5,3,1
39190,0,0,0,0,1,0,1,4,3,3,3,0,SP,Osasco,Bonfim,1,3,3,3,1,0,4339,756,1,1,0,0,0,2,3,5,0,0,3,3,3,1,3,4,3,4,5,4,1,0,0,1,0,1,28,3,3,1
38825,0,0,0,0,0,0,1,3,3,3,1,0,CE,MISSAO VELHA,CENTRO,0,3,3,5,1,1,4140,642,0,1,0,1,1,3,3,4,0,0,3,3,5,1,3,2,6,3,1,3,1,0,1,0,1,0,32,3,3,0
36020,0,0,0,0,1,0,1,3,2,3,3,1,SP,SAO PAULO,VILA MARIA ALTA,1,4,3,4,1,1,1916,544,0,0,1,1,1,3,4,3,0,0,5,3,3,0,2,3,2,4,3,5,0,1,0,0,1,1,25,4,2,1
10981,1,0,0,0,1,1,1,3,2,3,3,1,PA,JACUNDA,CENTRO,1,4,3,2,1,1,2647,451,1,0,0,1,1,3,3,3,0,0,3,3,3,0,3,4,2,3,3,3,0,1,0,1,1,0,25,3,3,0
49862,0,2,0,0,1,0,1,4,4,3,1,0,SC,Palhoca,Brejarz,1,2,3,3,0,0,3830,370,0,0,0,1,0,3,2,3,0,0,3,3,3,1,2,3,3,3,3,4,1,1,1,0,0,0,35,3,3,1
23125,0,0,0,0,0,1,0,3,2,2,3,0,MG,BELO HORIZONTE,IPE,1,4,3,3,0,0,2981,576,1,1,0,0,0,3,3,3,1,1,3,4,3,1,3,3,3,3,3,3,1,1,1,1,1,0,38,2,3,1
460,1,0,0,0,0,1,1,2,3,3,3,0,RJ,RIO DE JANEIRO,INHOAIBA,0,3,3,4,0,0,2001,406,0,1,0,1,1,3,3,4,0,1,2,3,4,0,3,4,3,1,3,3,1,0,1,1,1,0,46,4,3,1
21452,0,0,0,0,1,0,0,3,2,2,3,0,MG,Patos de Minas,Residencial Sorriso,1,2,3,3,1,1,2067,686,1,1,0,0,1,4,2,3,0,0,3,3,2,1,4,3,4,2,3,3,1,0,0,1,1,0,32,3,3,1
17444,0,0,2,0,1,0,1,3,3,3,3,0,BA,PAULO AFONSO,CENTRO,0,3,4,3,1,0,962,653,1,0,0,0,1,3,4,3,0,0,3,2,2,1,2,3,3,4,3,3,0,1,0,0,0,0,28,3,3,0
15236,0,0,0,0,0,0,0,2,4,3,3,0,PE,TRACUNHAEM,NOVO,1,3,4,3,1,0,4227,412,0,1,1,0,1,3,3,3,0,1,2,3,3,1,4,2,4,3,3,3,0,1,0,0,1,0,28,3,3,1
16861,0,0,0,0,1,0,1,3,4,3,3,1,MA,MIRADOR,ESTRELA,0,3,3,3,0,1,2533,639,0,1,1,0,1,4,3,3,0,0,3,3,3,0,3,3,3,3,3,3,1,1,1,0,0,0,53,2,4,1
12970,0,0,0,0,1,0,1,2,1,2,3,1,RJ,Rio de Janeiro,Jacare,1,3,3,3,1,1,1497,561,1,1,0,0,1,4,3,3,0,1,4,3,3,1,3,3,3,3,3,3,1,0,0,0,1,0,30,2,3,1
16526,0,0,0,0,0,0,0,3,3,3,2,1,SP,IBIRAREMA,CENTRO,0,3,3,3,1,0,6958,426,0,0,0,1,1,1,3,3,0,1,3,3,3,0,4,4,2,3,4,2,0,1,1,1,0,1,25,3,3,0
15495,0,3,1,0,1,0,1,2,4,3,3,1,SP,Maua,Jardim Quarto Centenario,1,4,2,3,1,1,2057,579,0,0,0,1,0,3,3,3,0,1,3,1,2,1,3,3,3,1,4,3,1,0,1,1,0,0,42,3,3,0
17074,2,2,0,0,0,1,0,3,3,3,3,1,MG,PASSOS,CANJERANUS,0,2,3,3,0,1,2391,489,1,0,1,1,0,4,3,4,0,1,3,3,4,0,3,4,3,2,4,3,1,0,0,0,1,1,26,3,3,1
13393,0,0,0,0,1,1,1,2,3,5,2,0,RN,Natal,alecrim,0,3,3,4,1,0,2511,494,1,1,0,1,0,3,3,3,0,1,4,3,3,1,3,3,4,3,3,2,1,0,1,0,1,1,40,3,3,1
18687,0,0,1,1,0,0,1,3,1,3,3,1,CE,PACATUBA,SANTA MARIA,0,3,3,2,0,0,2112,693,1,1,0,1,1,3,3,3,0,0,2,2,4,1,3,3,3,3,3,3,0,1,1,0,1,0,26,5,3,1
31910,0,1,0,0,0,1,1,3,3,3,2,0,SP,TREMEMBE,PARQUE NOVO MUNDO,1,3,4,3,0,0,4270,445,0,0,0,1,0,3,4,4,0,0,3,4,3,1,2,3,3,3,3,1,1,1,0,1,1,0,45,3,3,0
36944,0,0,1,0,0,1,0,3,4,3,3,1,SP,Itaquaquecetuba,Parque Piratininga,0,3,3,3,0,0,3349,491,0,1,0,1,0,3,3,3,1,1,3,3,3,1,6,3,4,2,2,3,1,0,1,0,0,1,29,3,5,1
48062,0,1,1,1,1,0,1,3,3,4,4,1,PE,ABREU E LIMA,CAETES VELHO,1,2,3,3,1,0,1844,444,0,0,0,1,0,3,3,3,0,0,4,3,3,0,3,3,4,2,3,3,0,1,1,1,1,0,31,3,3,0
34676,0,0,1,0,0,1,1,4,4,3,2,1,SP,RIBEIRAO PIRES,QUARTA DIVISAO,0,3,3,3,0,1,5355,359,0,1,1,0,0,3,3,3,1,1,4,4,3,1,2,4,3,3,3,3,1,0,1,1,1,1,36,3,3,1
38699,0,0,0,0,1,0,0,3,3,3,3,0,PR,FAZENDA RIO GRANDE,IGUACU I,0,3,3,4,0,0,2325,704,1,1,1,0,1,2,3,3,0,0,3,2,5,1,3,3,3,4,3,3,1,0,0,1,0,1,49,3,3,1
15586,0,1,0,0,1,0,1,3,3,3,3,1,PR,Colombo,Jardim Curitiba,1,3,3,4,1,1,1595,518,0,1,1,1,0,3,4,3,0,0,4,3,2,1,3,4,3,4,3,3,1,1,1,1,1,0,39,2,3,1
19932,0,0,0,0,1,0,1,4,3,3,2,1,GO,GOIANIA,VILA SANTA ISABEL,1,3,3,2,0,0,3447,389,1,0,0,0,1,4,3,3,2,1,5,4,2,0,3,3,2,3,3,2,0,1,0,0,1,1,43,3,4,1
20299,0,0,0,0,1,0,0,3,3,5,3,0,MG,UNAI,CENTRO CACHOEIRA,1,3,4,3,0,0,2716,633,0,0,1,1,1,3,3,3,0,1,3,3,2,1,4,2,3,3,3,2,0,0,1,1,1,0,46,2,3,0
4172,0,0,0,0,1,1,0,2,3,3,3,1,RJ,itaborai,pacheco,0,3,2,3,0,1,2783,426,1,0,1,0,1,4,3,3,0,0,3,3,4,0,3,3,3,3,3,3,0,0,0,1,0,1,36,4,3,0
18940,0,2,0,0,1,0,0,3,3,3,2,0,RN,Parnamirim,Rosa dos Ventos,1,2,3,3,1,1,3954,393,0,0,1,0,0,3,3,3,0,1,3,3,4,1,4,3,3,3,3,3,1,0,0,0,1,0,39,3,3,1
32315,0,0,0,0,0,0,1,3,3,3,5,1,PA,JACUNDA,SANTA RITA,0,3,3,4,0,0,3288,518,0,1,0,1,0,3,2,3,0,1,3,3,3,1,3,2,3,3,3,3,1,0,1,1,0,0,41,4,3,1
37081,0,0,0,0,1,1,1,4,3,3,3,1,RS,Rio Grande,Povo Novo,1,3,4,3,1,0,1580,410,0,1,1,1,1,3,2,4,0,1,2,3,2,1,3,2,4,3,3,3,1,1,0,1,0,0,53,2,2,1
28866,1,0,0,0,1,1,1,3,4,3,3,1,SP,OSASCO,JD SANTO ANTONIO,1,3,3,3,1,1,673,386,0,1,1,1,0,4,3,3,0,1,4,2,2,0,3,3,5,3,3,1,1,1,1,1,1,0,45,3,3,1
20072,0,0,0,1,1,0,1,3,3,3,4,1,PB,SANTA RITA,POPULAR,1,4,3,3,0,0,2331,668,1,1,0,1,1,3,3,3,0,0,3,4,3,1,3,3,3,3,2,3,1,1,0,1,0,1,41,4,3,1
16061,0,0,0,0,1,1,0,3,4,3,3,1,PB,JOAO PESSOA,MANGABEIRA VII,0,3,1,3,1,1,1412,582,1,0,1,1,0,3,2,3,0,1,3,3,3,0,3,3,2,3,3,3,0,0,1,0,0,0,27,3,2,0
30431,0,0,0,0,0,1,0,3,3,3,3,0,MG,TRES CORACOES,MONTE ALEGRE,1,3,2,3,0,1,3548,501,1,0,1,0,1,1,3,3,1,0,3,4,3,0,4,3,3,2,3,3,0,1,1,0,0,1,48,3,4,1
24733,0,0,1,0,1,1,0,3,3,2,3,1,CE,MARACANAU,JARI,0,3,2,3,0,0,3916,329,1,0,1,0,1,4,3,1,0,0,3,4,3,0,3,3,3,5,3,4,0,0,0,0,0,0,32,3,3,0
34936,0,0,0,0,0,1,1,3,3,5,3,0,PE,SANTA CRUZ DO CAPIBARIBE,NOVA SANTA CRUZ,1,3,3,4,1,1,1383,429,1,1,0,1,1,3,3,4,0,0,2,3,3,0,4,3,3,3,3,2,1,1,1,1,1,1,25,4,3,1
28332,0,1,0,0,1,1,0,3,3,3,1,1,SP,FERRAZ DE VASCONCELOS,Jardim Lourdes,1,3,4,3,1,0,1799,582,1,1,0,0,0,2,2,3,1,1,3,3,4,1,2,3,2,3,2,4,1,1,1,1,0,0,32,3,3,1
37875,0,0,0,0,0,1,0,3,2,3,4,0,DF,TAGUATINGA,AGUAS CLARAS,0,3,4,3,0,0,3118,300,0,0,1,0,1,3,2,3,0,0,4,3,3,0,3,2,3,3,3,3,0,0,0,1,0,0,25,2,4,0
11866,1,0,0,1,1,0,0,3,5,2,3,1,BA,ITABUNA,PEDRO JERONIMO,0,5,3,3,1,0,3821,511,1,1,1,1,0,4,3,3,0,0,3,4,3,1,3,2,3,4,3,4,1,0,0,1,0,1,31,3,3,1
19586,0,0,0,0,1,1,1,4,2,3,3,1,DF,BRASILIA,SOBRADINHO,1,3,3,3,1,0,2064,471,0,1,0,1,1,3,4,3,0,1,3,2,3,0,3,3,3,3,3,2,0,0,1,0,1,1,47,2,3,1
33841,1,1,0,0,0,1,1,3,1,4,3,0,SP,Guaruja,Sitio Conceicaozinha,0,4,3,3,0,1,3372,513,1,0,1,1,0,3,3,4,0,1,3,3,2,0,2,2,3,3,3,2,0,0,0,0,1,0,44,3,3,0
18211,0,1,0,0,1,0,0,4,3,3,3,0,SE,ITABAIANINHA,CARAIBAS,0,3,3,4,1,1,4550,575,0,1,0,0,0,3,3,3,0,1,3,3,3,1,3,3,3,3,2,3,1,0,1,1,0,0,25,3,3,1
38816,0,0,0,0,1,0,0,3,3,2,4,1,PE,Recife,COHaB,1,3,1,3,1,1,3420,392,0,0,1,0,0,4,2,3,0,1,3,3,3,1,4,3,3,4,3,3,0,0,0,0,1,1,26,3,3,0
39612,0,0,0,1,1,0,0,3,3,3,4,0,MA,ACAILANDIA,PRQ PLANALTO,0,3,3,3,1,1,2765,347,0,1,1,1,0,3,1,3,0,1,3,3,3,1,3,3,3,3,3,5,1,1,1,1,1,0,25,3,5,1
24937,0,0,0,0,1,0,1,4,1,2,3,0,BA,Feira de Santana,Capuchinhos,1,3,4,2,1,0,3943,500,0,1,0,1,1,3,3,3,0,1,4,3,5,1,2,3,3,3,3,3,1,1,0,1,0,1,47,3,3,1
15455,0,0,1,0,0,1,1,3,3,3,3,1,PA,Belem,Telegrafo Sem Fio,1,5,3,4,0,0,3270,454,0,1,0,1,1,3,3,3,0,1,3,3,2,1,3,4,3,2,3,3,1,0,1,1,1,1,25,3,3,1
4387,0,0,0,0,0,1,0,3,3,4,3,1,MG,SETE LAGOAS,MONTREAL,1,4,3,2,0,1,2435,388,1,1,1,0,0,4,3,3,0,1,3,3,3,1,3,3,3,3,4,3,1,0,1,0,0,0,34,3,3,1
28987,0,0,0,0,1,0,1,3,3,3,3,1,SP,Macatuba,Jardim Bocayuva,0,3,3,3,1,1,2891,716,1,1,0,1,1,2,2,2,0,0,4,4,3,1,3,3,3,3,3,3,1,0,0,1,1,1,25,3,3,1
28919,0,0,0,0,1,1,0,3,3,3,3,1,BA,UBAITABA,ORLANDO DE ALMEIDA MAGALHAES,0,3,3,5,1,0,2881,420,0,1,1,1,0,3,3,3,1,0,3,1,3,0,2,3,3,2,4,4,1,1,1,0,1,1,37,3,4,1
9696,0,0,0,0,1,0,1,3,2,3,3,1,CE,MARACANAU,BOA VISTA,0,3,2,3,0,0,2111,402,1,0,0,1,1,3,3,3,0,1,3,3,3,0,3,3,3,1,2,3,0,0,0,1,0,1,39,4,4,0
33799,0,3,0,0,0,1,0,3,5,3,3,1,MG,ITUIUTABA,LAGOA AZUL,0,3,3,3,0,1,4369,365,0,0,1,0,0,3,3,2,0,1,3,4,3,1,3,4,3,3,2,2,1,0,1,1,1,0,32,3,3,1
32240,0,0,0,0,1,1,0,3,3,2,3,1,SP,LEME,JD GOVERNADOR,1,3,4,3,0,1,2419,514,1,1,1,0,1,3,3,2,0,1,3,3,4,1,3,2,2,3,2,3,1,0,0,1,1,0,33,5,4,1
13878,0,0,1,0,0,1,1,5,3,3,2,0,AL,MACEIO,BENEDITO BENTES I,0,3,3,3,0,0,2342,480,0,0,0,1,1,3,3,2,0,0,3,2,4,1,3,3,4,1,4,3,0,0,1,0,0,1,36,3,2,0
18924,0,0,0,0,0,0,1,3,3,3,3,1,RJ,CABO FRIO,SAO CRISTOVAO,1,4,3,3,0,0,3704,511,1,1,1,0,1,3,3,3,0,0,5,4,3,0,3,3,3,3,3,3,1,1,1,0,1,1,42,2,3,1
10389,0,0,0,0,0,0,1,3,3,3,4,1,BA,itacare,agua fria,0,3,3,3,1,1,2827,443,1,1,1,0,1,3,4,4,0,1,4,3,3,0,3,3,3,3,3,3,1,1,0,1,1,1,35,4,3,1
9085,1,0,0,0,1,1,0,3,4,3,2,0,CE,juazeiro do norte,joao cabral,1,3,4,3,1,1,1475,378,1,1,0,0,1,4,3,3,0,1,3,3,5,1,3,3,3,3,2,4,0,0,0,0,0,0,27,3,3,1
24707,0,1,1,0,1,0,0,3,2,3,3,0,MT,Alta Floresta,Centro,0,3,3,3,1,1,1565,550,1,1,1,1,0,4,4,3,0,1,3,3,3,0,3,3,2,3,3,1,1,1,1,1,0,1,26,3,3,1
42482,0,0,0,0,1,0,1,3,3,3,3,1,PB,JOAO PESSOA,CRUZ DAS ARMAS,0,4,3,3,1,0,3397,571,1,1,1,0,1,4,2,3,1,1,3,3,3,0,3,3,3,3,4,4,0,0,0,1,0,1,44,4,3,0
13477,0,0,0,0,1,1,1,2,3,3,3,1,PE,OLINDA,PEIXINHO,0,3,3,3,1,1,2412,410,0,0,0,0,1,2,3,3,2,1,3,1,2,0,3,2,3,3,4,3,0,0,0,1,1,0,31,3,3,0
43674,0,0,1,0,1,1,0,3,3,2,3,0,BA,EUNAPOLIS,LOTEAMENTO ALAMAR,1,4,3,3,0,1,4542,400,0,1,0,0,1,3,2,4,0,0,3,3,4,0,3,4,5,2,4,4,0,1,1,0,1,1,39,2,3,1
29803,0,1,0,0,0,1,0,4,4,3,3,1,RN,UPANEMA,CENTRO,0,3,3,4,1,1,3286,371,1,1,1,1,0,3,2,3,0,0,3,2,3,1,2,3,3,3,3,3,1,1,0,1,1,0,33,3,3,0
36569,1,0,0,0,1,1,0,3,3,3,3,0,RS,Esteio,Parque Santo Inacio,1,3,3,4,0,1,3248,531,1,1,1,0,1,2,3,2,0,0,3,3,3,0,3,4,3,3,3,3,1,0,0,0,1,1,44,4,3,1
40436,0,0,0,0,1,1,0,2,2,3,3,1,PE,RECIFE,IBURA,1,3,3,3,0,1,2663,500,0,0,0,1,1,2,5,3,1,0,3,3,3,1,3,3,3,3,3,3,0,0,0,0,1,1,25,3,3,0
15705,0,0,0,1,1,0,1,3,2,3,3,1,RS,PELOTAS,FRAGATA,0,5,5,3,1,1,3913,523,1,0,0,1,0,3,3,3,0,0,2,4,3,0,3,3,2,3,4,3,0,0,1,0,1,1,40,3,3,0
46726,0,0,0,0,0,1,1,3,3,4,2,1,PE,ESCADA,JAGUARIBE,1,5,2,2,1,0,2076,443,1,0,1,1,1,1,4,3,0,0,3,3,3,0,3,3,4,3,3,3,0,0,1,1,1,0,57,3,3,0
1848,0,2,0,1,0,0,1,3,2,4,3,0,RS,Capao do Leao,Centro,1,4,3,4,0,0,4216,566,0,0,0,0,0,3,3,4,0,0,3,3,3,1,3,2,2,3,3,3,1,0,0,0,1,0,32,3,3,1
33852,0,0,0,0,1,1,1,3,1,2,0,1,PE,Recife,COHaB,1,3,3,3,1,0,3674,539,1,0,0,1,1,3,3,3,0,1,3,3,3,0,3,2,3,3,3,3,0,0,0,1,1,1,25,3,2,1
35246,0,0,0,0,1,0,1,3,5,3,3,1,PB,JOAO PESSOA,MANGABEIRA II,0,3,3,4,0,1,1369,485,1,1,0,1,1,2,3,4,0,0,3,4,3,1,4,4,5,3,4,1,1,0,1,1,1,0,46,3,4,1
36727,0,0,0,1,1,0,0,2,3,4,3,1,PE,RECIFE,IMBIRIBEIRA,1,3,3,3,1,1,1917,531,0,0,1,0,1,4,4,3,1,0,3,4,3,1,3,3,3,3,3,4,0,0,0,1,0,0,28,3,3,0
27414,0,0,0,0,0,0,1,3,3,3,3,0,BA,BRUMADO,MERCADO,1,3,4,3,1,1,3521,568,0,1,1,0,1,2,3,3,0,0,3,3,3,1,3,3,2,3,2,3,1,1,1,1,1,1,37,2,2,1
36622,0,0,0,0,1,1,0,3,3,3,3,0,MT,CUIABA,PEDRA NOVENTA,0,4,3,3,1,0,1988,417,1,1,0,0,1,1,3,4,0,1,3,4,3,1,3,3,4,3,3,2,1,1,0,1,0,1,36,4,3,1
11872,0,0,1,0,0,0,1,2,3,3,3,0,MS,APARECIDA DO TABOADO,CHACARA BOA VISTA,1,3,3,3,1,1,4670,378,1,0,1,1,1,5,2,3,1,0,3,3,2,0,4,3,4,3,3,3,0,1,1,0,1,1,25,3,4,1
24804,0,0,0,0,1,1,0,3,3,3,3,0,RJ,MACAE,NOVO BOTAFOGO,0,3,2,3,1,0,3413,722,1,1,1,1,0,3,4,3,0,1,3,3,3,1,2,4,3,4,4,2,1,1,1,1,1,0,44,2,4,1
932,1,0,0,0,0,1,1,3,4,3,3,1,BA,Salvador,Tancredo Neves,0,3,4,3,1,1,2181,655,1,0,0,1,1,2,2,3,0,0,3,4,4,0,3,4,3,3,4,3,0,0,1,1,0,0,25,4,3,0
36384,0,0,0,0,1,1,1,3,3,3,3,0,PE,OLINDA,OURO PRETO,1,3,4,4,0,1,2606,669,0,0,1,0,1,3,3,3,0,0,4,3,3,1,4,4,3,3,2,3,0,0,1,1,0,1,25,3,3,0
33146,0,1,0,0,1,1,1,3,3,3,4,1,SP,taboao da serra,JD SAN MORITZ,0,3,4,2,0,0,2305,587,1,1,0,1,0,2,4,3,0,0,2,3,4,1,3,3,3,3,3,2,1,0,1,0,1,0,25,3,3,1
7084,0,0,0,0,0,0,0,3,0,2,3,0,SP,Sao Paulo,Cidade Kemel,0,4,3,3,0,1,3131,470,1,1,1,0,1,3,3,2,0,0,3,3,3,0,3,3,4,2,3,3,0,0,1,1,0,1,25,3,3,1
